state_loc_year,state,year,block,plot,date,cc_trmt,cc,term_win,herb_trmt,h,legacy_trmt,site,rye_kgha,weeds_kgha,weed_spp_top3,total_bm_kgha,harvest_date,yield,timing,spp_code,surface,lt10cm,b10_30cm,gt30cm,spp_total,subsample,seed
KY-2-23,KY,2023,B1,503,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3657.2000000000003,NA,NA,NA,2023-10-19,88.75206,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,503,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3657.2000000000003,NA,NA,NA,2023-10-19,88.75206,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,503,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3657.2000000000003,NA,NA,NA,2023-10-19,88.75206,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,503,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3657.2000000000003,NA,NA,NA,2023-10-19,88.75206,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,503,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3657.2000000000003,NA,NA,NA,2023-10-19,88.75206,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,503,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3657.2000000000003,NA,NA,NA,2023-10-19,88.75206,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,1469.1999999999998,NA,NA,NA,2023-10-19,91.47656,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,502,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2905.2,NA,NA,NA,2023-10-19,84.30262,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,78.47369,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B1,501,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,79.74479,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,3504.8,4,NA,3508.8,2023-10-19,88.43827,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,602,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3175.2,8,NA,3183.2,2023-10-19,89.75788,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,4194,NA,NA,NA,2023-10-19,80.51388,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,601,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,2148.4,NA,NA,NA,2023-10-19,76.02997,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.68559,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B2,603,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,82.37949,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,4016,NA,NA,NA,2023-10-19,87.0495,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,701,2023-05-10,1 DAP,14,29,Residual,PRE,Late planting,low,3636,NA,NA,NA,2023-10-19,86.35724,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Ctl,UTC,Late planting,low,2945.2,NA,NA,NA,2023-10-19,86.95326,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,703,2023-04-11,14 DPP,0,0,Residual,PRE,Late planting,low,1823.6000000000001,NA,NA,NA,2023-10-19,93.1235,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Ctl,UTC,Late planting,low,0,NA,NA,NA,2023-10-19,88.5344,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B3,702,2023-05-10,CTL,0,29,Residual,PRE,Late planting,low,0,NA,NA,NA,2023-10-19,80.84411,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B4,801,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,2612.7999999999997,28,NA,2640.7999999999997,2023-10-19,80.9939,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B4,801,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,2612.7999999999997,28,NA,2640.7999999999997,2023-10-19,80.9939,R1,AMAHY,0,0,0,0,0,W,small
KY-2-23,KY,2023,B4,801,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,2612.7999999999997,28,NA,2640.7999999999997,2023-10-19,80.9939,R1,AMBTR,0,0,0,0,0,E,large
KY-2-23,KY,2023,B4,801,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,2612.7999999999997,28,NA,2640.7999999999997,2023-10-19,80.9939,R1,AMBTR,0,0,0,0,0,W,large
KY-2-23,KY,2023,B4,801,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,2612.7999999999997,28,NA,2640.7999999999997,2023-10-19,80.9939,R1,AMAHY,0,0,0,0,0,E,small
KY-2-23,KY,2023,B4,801,2023-05-10,1 DAP,14,29,Ctl,UTC,Late planting,low,2612.7999999999997,28,NA,2640.7999999999997,2023-10-19,80.9939,R1,AMAHY,0,0,0,0,0,W,small
